distance_km,mu_signal,seed,SKR_bits_per_second,SKR_bits_per_pulse,QBER
90,0.6,2028,17568.36846364233,0.0003513673692728466,0.014084507042253521
90,0.6,2029,9859.545428542779,0.00019719090857085557,0.014792899408284023
100,0.1,2025,0.0,0.0,0.0
100,0.1,2026,0.0,0.0,0.05128205128205128
100,0.1,2027,0.0,0.0,0.0
100,0.1,2028,0.0,0.0,0.043478260869565216
100,0.1,2029,0.0,0.0,0.0
100,0.2,2025,57379.69345498653,0.0011475938690997307,0.03225806451612903
100,0.2,2026,7460.60770605317,0.0001492121541210634,0.013888888888888888
100,0.2,2027,22446.2256100819,0.000448924512201638,0.0
100,0.2,2028,5596.882386155925,0.0001119376477231185,0.0273972602739726
100,0.2,2029,13094.905089616293,0.00026189810179232586,0.0
100,0.3,2025,0.0,0.0,0.031746031746031744
100,0.3,2026,16468.426801898102,0.00032936853603796203,0.0
100,0.3,2027,15639.038241122089,0.0003127807648224418,0.018867924528301886
100,0.3,2028,7553.0165836201695,0.0001510603316724034,0.02564102564102564
100,0.3,2029,0.0,0.0,0.010638297872340425
100,0.4,2025,7997.405568716147,0.00015994811137432294,0.020689655172413793
100,0.4,2026,11401.786544071494,0.0002280357308814299,0.0
100,0.4,2027,21365.3616354593,0.000427307232709186,0.007352941176470588
100,0.4,2028,20029.42876863552,0.0004005885753727104,0.006944444444444444
100,0.4,2029,0.0,0.0,0.013888888888888888
100,0.5,2025,21066.184401504845,0.0004213236880300969,0.011764705882352941
100,0.5,2026,14472.749431243039,0.00028945498862486077,0.011695906432748537
100,0.5,2027,28409.456426979443,0.0005681891285395889,0.007042253521126761
100,0.5,2028,7080.142626309896,0.00014160285252619792,0.023668639053254437
100,0.5,2029,572.9119302896983,1.1458238605793965e-05,0.005952380952380952
100,0.6,2025,13658.337790751286,0.0002731667558150257,0.03255813953488372
100,0.6,2026,3699.4810496849605,7.398962099369921e-05,0.02358490566037736
100,0.6,2027,10287.256071467504,0.00020574512142935007,0.0056179775280898875
100,0.6,2028,12082.38746658993,0.00024164774933179857,0.023148148148148147
100,0.6,2029,5908.400376907573,0.00011816800753815147,0.014778325123152709
